"";"data";"lugar";"media_historica_do_mes";"pluviometria_acumulada_no_mes";"pluviometria_do_dia";"volume_armazenado"
"8930";"2008-11-15";"sistemaCantareira";157,3;93,5;7,6;0,491
"8931";"2008-11-15";"sistemaCotia";133,9;42,6;0;0,774
"8932";"2008-11-15";"sistemaGuarapiranga";123,4;37;0,8;0,473
"8933";"2008-11-15";"sistemaRioClaro";204;49;9,9;0,371
"8934";"2008-11-15";"sistemaRioGrande";143,1;43,6;0;0,757
"8935";"2008-11-16";"sistemaAltoTiete";130,3;90,2;0;0,419
"8936";"2008-11-16";"sistemaCantareira";157,3;93,8;0,3;0,491
"8937";"2008-11-16";"sistemaCotia";133,9;42,6;0;0,772
"8938";"2008-11-16";"sistemaGuarapiranga";123,4;37;0;0,47
"8939";"2008-11-16";"sistemaRioClaro";204;49,1;0,1;0,368
"8940";"2008-11-16";"sistemaRioGrande";143,1;43,8;0,2;0,754
"8941";"2008-11-17";"sistemaAltoTiete";130,3;90,9;0,7;0,417
"8942";"2008-11-17";"sistemaCantareira";157,3;95;1,2;0,491
"8943";"2008-11-17";"sistemaCotia";133,9;47,6;5;0,772
"8944";"2008-11-17";"sistemaGuarapiranga";123,4;37;0;0,467
"8945";"2008-11-17";"sistemaRioClaro";204;51,6;2,5;0,363
"8946";"2008-11-17";"sistemaRioGrande";143,1;43,8;0;0,757
"8947";"2008-11-18";"sistemaAltoTiete";130,3;106,8;15,9;0,418
"8948";"2008-11-18";"sistemaCantareira";157,3;96,6;1,6;0,49
"8949";"2008-11-18";"sistemaCotia";133,9;63,1;15,5;0,778
"8950";"2008-11-18";"sistemaGuarapiranga";123,4;59;22;0,473
"8951";"2008-11-18";"sistemaRioClaro";204;75,8;24,2;0,378
"8952";"2008-11-18";"sistemaRioGrande";143,1;53;9,2;0,76
"8953";"2008-11-19";"sistemaAltoTiete";130,3;109,2;2,4;0,419
"8954";"2008-11-19";"sistemaCantareira";157,3;97,3;0,7;0,489
"8955";"2008-11-19";"sistemaCotia";133,9;67,1;4;0,778
"8956";"2008-11-19";"sistemaGuarapiranga";123,4;59;0;0,473
"8957";"2008-11-19";"sistemaRioClaro";204;84;8,2;0,388
"8958";"2008-11-19";"sistemaRioGrande";143,1;58,2;5,2;0,763
"8959";"2008-11-20";"sistemaAltoTiete";130,3;109,5;0,3;0,421
"8960";"2008-11-20";"sistemaCantareira";157,3;97,3;0;0,488
"8961";"2008-11-20";"sistemaCotia";133,9;67,5;0,4;0,774
"8962";"2008-11-20";"sistemaGuarapiranga";123,4;59;0;0,473
"8963";"2008-11-20";"sistemaRioClaro";204;84,5;0,5;0,39
"8964";"2008-11-20";"sistemaRioGrande";143,1;58,7;0,5;0,766
"8965";"2008-11-21";"sistemaAltoTiete";130,3;109,5;0;0,42
"8966";"2008-11-21";"sistemaCantareira";157,3;97,3;0;0,487
"8967";"2008-11-21";"sistemaCotia";133,9;67,5;0;0,774
"8968";"2008-11-21";"sistemaGuarapiranga";123,4;59;0;0,473
"8969";"2008-11-21";"sistemaRioClaro";204;84,5;0;0,39
"8970";"2008-11-21";"sistemaRioGrande";143,1;58,7;0;0,767
"8971";"2008-11-22";"sistemaAltoTiete";130,3;109,5;0;0,419
"8972";"2008-11-22";"sistemaCantareira";157,3;101,1;3,8;0,486
"8973";"2008-11-22";"sistemaCotia";133,9;67,5;0;0,772
"8974";"2008-11-22";"sistemaGuarapiranga";123,4;59,2;0,2;0,473
"8975";"2008-11-22";"sistemaRioClaro";204;84,6;0,1;0,387
"8976";"2008-11-22";"sistemaRioGrande";143,1;58,7;0;0,767
"8977";"2008-11-23";"sistemaAltoTiete";130,3;121,9;12,4;0,418
"8978";"2008-11-23";"sistemaCantareira";157,3;109,8;8,7;0,486
"8979";"2008-11-23";"sistemaCotia";133,9;69,2;1,7;0,77
"8980";"2008-11-23";"sistemaGuarapiranga";123,4;59,4;0,2;0,47
"8981";"2008-11-23";"sistemaRioClaro";204;90,6;6;0,384
"8982";"2008-11-23";"sistemaRioGrande";143,1;69,2;10,5;0,769
"8983";"2008-11-24";"sistemaAltoTiete";130,3;133,4;11,6;0,42
"8984";"2008-11-24";"sistemaCantareira";157,3;124,8;15;0,486
"8985";"2008-11-24";"sistemaCotia";133,9;81,2;12;0,776
"8986";"2008-11-24";"sistemaGuarapiranga";123,4;79;19,6;0,478
"8987";"2008-11-24";"sistemaRioClaro";204;101,4;10,8;0,38
"8988";"2008-11-24";"sistemaRioGrande";143,1;69,7;0,5;0,769
"8989";"2008-11-25";"sistemaAltoTiete";130,3;133,8;0,4;0,419
"8990";"2008-11-25";"sistemaCantareira";157,3;139;14,3;0,487
"8991";"2008-11-25";"sistemaCotia";133,9;90,2;9;0,778
"8992";"2008-11-25";"sistemaGuarapiranga";123,4;103;24;0,477
"8993";"2008-11-25";"sistemaRioClaro";204;101,4;0;0,376
"8994";"2008-11-25";"sistemaRioGrande";143,1;69,7;0;0,77
"8995";"2008-11-26";"sistemaAltoTiete";130,3;133,9;0,1;0,418
"8996";"2008-11-26";"sistemaCantareira";157,3;140,6;1,6;0,487
"8997";"2008-11-26";"sistemaCotia";133,9;90,2;0;0,778
"8998";"2008-11-26";"sistemaGuarapiranga";123,4;103;0;0,474
"8999";"2008-11-26";"sistemaRioClaro";204;101,8;0,4;0,373
"9000";"2008-11-26";"sistemaRioGrande";143,1;69,7;0;0,769
"9001";"2008-11-27";"sistemaAltoTiete";130,3;133,9;0;0,416
"9002";"2008-11-27";"sistemaCantareira";157,3;145,9;5,3;0,487
"9003";"2008-11-27";"sistemaCotia";133,9;90,4;0,2;0,776
"9004";"2008-11-27";"sistemaGuarapiranga";123,4;104,2;1,2;0,474
"9005";"2008-11-27";"sistemaRioClaro";204;102;0,2;0,37
"9006";"2008-11-27";"sistemaRioGrande";143,1;69,7;0;0,767
"9007";"2008-11-28";"sistemaAltoTiete";130,3;134,3;0,4;0,414
"9008";"2008-11-28";"sistemaCantareira";157,3;151,8;5,9;0,487
"9009";"2008-11-28";"sistemaCotia";133,9;91,2;0,8;0,774
"9010";"2008-11-28";"sistemaGuarapiranga";123,4;104,2;0;0,47
"9011";"2008-11-28";"sistemaRioClaro";204;102;0;0,366
"9012";"2008-11-28";"sistemaRioGrande";143,1;69,7;0;0,766
"9013";"2008-11-29";"sistemaAltoTiete";130,3;134,3;0;0,413
"9014";"2008-11-29";"sistemaCantareira";157,3;151,9;0,1;0,487
"9015";"2008-11-29";"sistemaCotia";133,9;91,8;0,6;0,772
"9016";"2008-11-29";"sistemaGuarapiranga";123,4;104,2;0;0,466
"9017";"2008-11-29";"sistemaRioClaro";204;102;0;0,36
"9018";"2008-11-29";"sistemaRioGrande";143,1;70,2;0,5;0,761
"9019";"2008-11-30";"sistemaAltoTiete";130,3;134,3;0;0,411
"9020";"2008-11-30";"sistemaCantareira";157,3;151,9;0;0,487
"9021";"2008-11-30";"sistemaCotia";133,9;92;0,2;0,77
"9022";"2008-11-30";"sistemaGuarapiranga";123,4;104,2;0;0,464
"9023";"2008-11-30";"sistemaRioClaro";204;102;0;0,356
"9024";"2008-11-30";"sistemaRioGrande";143,1;70,2;0;0,76
"9025";"2008-12-01";"sistemaAltoTiete";187,5;0;0;0,409
"9026";"2008-12-01";"sistemaCantareira";222,5;0;0;0,486
"9027";"2008-12-01";"sistemaCotia";176,2;0;0;0,768
"9028";"2008-12-01";"sistemaGuarapiranga";174,9;0;0;0,46
"9029";"2008-12-01";"sistemaRioClaro";258,6;0;0;0,349
"9030";"2008-12-01";"sistemaRioGrande";191,1;0;0;0,758
"9031";"2008-12-02";"sistemaAltoTiete";187,5;0;0;0,407
"9032";"2008-12-02";"sistemaCantareira";222,5;1,5;1,5;0,485
"9033";"2008-12-02";"sistemaCotia";176,2;0,2;0,2;0,765
"9034";"2008-12-02";"sistemaGuarapiranga";174,9;0;0;0,456
"9035";"2008-12-02";"sistemaRioClaro";258,6;0;0;0,345
"9036";"2008-12-02";"sistemaRioGrande";191,1;0;0;0,756
"9037";"2008-12-03";"sistemaAltoTiete";187,5;24,1;24,1;0,408
"9038";"2008-12-03";"sistemaCantareira";222,5;19,4;18;0,486
"9039";"2008-12-03";"sistemaCotia";176,2;14;13,8;0,767
"9040";"2008-12-03";"sistemaGuarapiranga";174,9;26;26;0,456
"9041";"2008-12-03";"sistemaRioClaro";258,6;21,3;21,3;0,342
"9042";"2008-12-03";"sistemaRioGrande";191,1;19,8;19,8;0,757
"9043";"2008-12-04";"sistemaAltoTiete";187,5;24,9;0,8;0,408
"9044";"2008-12-04";"sistemaCantareira";222,5;19,8;0,4;0,485
"9045";"2008-12-04";"sistemaCotia";176,2;14;0;0,765
"9046";"2008-12-04";"sistemaGuarapiranga";174,9;26;0;0,453
"9047";"2008-12-04";"sistemaRioClaro";258,6;30,3;9;0,346
"9048";"2008-12-04";"sistemaRioGrande";191,1;19,8;0;0,763
"9049";"2008-12-05";"sistemaAltoTiete";187,5;25;0;0,406
"9050";"2008-12-05";"sistemaCantareira";222,5;19,8;0;0,484
"9051";"2008-12-05";"sistemaCotia";176,2;14;0;0,761
"9052";"2008-12-05";"sistemaGuarapiranga";174,9;26;0;0,451
"9053";"2008-12-05";"sistemaRioClaro";258,6;30,7;0,4;0,346
"9054";"2008-12-05";"sistemaRioGrande";191,1;19,8;0;0,763
"9055";"2008-12-06";"sistemaAltoTiete";187,5;25;0;0,404
"9056";"2008-12-06";"sistemaCantareira";222,5;19,8;0;0,482
"9057";"2008-12-06";"sistemaCotia";176,2;14;0;0,757
"9058";"2008-12-06";"sistemaGuarapiranga";174,9;26;0;0,447
"9059";"2008-12-06";"sistemaRioClaro";258,6;30,9;0,2;0,342
"9060";"2008-12-06";"sistemaRioGrande";191,1;19,8;0;0,761
"9061";"2008-12-07";"sistemaAltoTiete";187,5;25;0;0,402
"9062";"2008-12-07";"sistemaCantareira";222,5;19,8;0;0,481
"9063";"2008-12-07";"sistemaCotia";176,2;14,2;0,2;0,755
"9064";"2008-12-07";"sistemaGuarapiranga";174,9;26;0;0,442
"9065";"2008-12-07";"sistemaRioClaro";258,6;30,9;0;0,336
"9066";"2008-12-07";"sistemaRioGrande";191,1;19,8;0;0,761
"9067";"2008-12-08";"sistemaAltoTiete";187,5;25;0;0,398
"9068";"2008-12-08";"sistemaCantareira";222,5;19,8;0;0,48
"9069";"2008-12-08";"sistemaCotia";176,2;14,2;0;0,751
"9070";"2008-12-08";"sistemaGuarapiranga";174,9;26;0;0,439
"9071";"2008-12-08";"sistemaRioClaro";258,6;30,9;0;0,33
"9072";"2008-12-08";"sistemaRioGrande";191,1;19,8;0;0,761
"9073";"2008-12-09";"sistemaAltoTiete";187,5;25,1;0,1;0,396
"9074";"2008-12-09";"sistemaCantareira";222,5;19,8;0;0,479
"9075";"2008-12-09";"sistemaCotia";176,2;14,2;0;0,747
"9076";"2008-12-09";"sistemaGuarapiranga";174,9;26;0;0,435
"9077";"2008-12-09";"sistemaRioClaro";258,6;30,9;0;0,324
"9078";"2008-12-09";"sistemaRioGrande";191,1;19,8;0;0,761
"9079";"2008-12-10";"sistemaAltoTiete";187,5;25,1;0;0,394
"9080";"2008-12-10";"sistemaCantareira";222,5;19,8;0;0,477
"9081";"2008-12-10";"sistemaCotia";176,2;14,2;0;0,74
"9082";"2008-12-10";"sistemaGuarapiranga";174,9;26;0;0,432
"9083";"2008-12-10";"sistemaRioClaro";258,6;30,9;0;0,319
"9084";"2008-12-10";"sistemaRioGrande";191,1;19,8;0;0,754
"9085";"2008-12-11";"sistemaAltoTiete";187,5;60,5;35,4;0,395
"9086";"2008-12-11";"sistemaCantareira";222,5;38,5;18,7;0,477
"9087";"2008-12-11";"sistemaCotia";176,2;25,6;11,4;0,74
"9088";"2008-12-11";"sistemaGuarapiranga";174,9;40,6;14,6;0,426
"9089";"2008-12-11";"sistemaRioClaro";258,6;39,1;8,2;0,314
"9090";"2008-12-11";"sistemaRioGrande";191,1;25,3;5,5;0,756
"9091";"2008-12-12";"sistemaAltoTiete";187,5;69,9;9,4;0,396
"9092";"2008-12-12";"sistemaCantareira";222,5;47,7;9,2;0,477
"9093";"2008-12-12";"sistemaCotia";176,2;36,8;11,2;0,742
"9094";"2008-12-12";"sistemaGuarapiranga";174,9;47,6;7;0,424
"9095";"2008-12-12";"sistemaRioClaro";258,6;55,9;16,8;0,313
"9096";"2008-12-12";"sistemaRioGrande";191,1;30,5;5,2;0,763
"9097";"2008-12-13";"sistemaAltoTiete";187,5;71;1,1;0,395
"9098";"2008-12-13";"sistemaCantareira";222,5;49;1,4;0,476
"9099";"2008-12-13";"sistemaCotia";176,2;37,6;0,8;0,742
"9100";"2008-12-13";"sistemaGuarapiranga";174,9;48;0,4;0,421
"9101";"2008-12-13";"sistemaRioClaro";258,6;71,4;15,5;0,323
"9102";"2008-12-13";"sistemaRioGrande";191,1;33,3;2,8;0,764
"9103";"2008-12-14";"sistemaAltoTiete";187,5;71,4;0,4;0,394
"9104";"2008-12-14";"sistemaCantareira";222,5;49,1;0,1;0,475
"9105";"2008-12-14";"sistemaCotia";176,2;37,6;0;0,74
"9106";"2008-12-14";"sistemaGuarapiranga";174,9;48,2;0,2;0,419
"9107";"2008-12-14";"sistemaRioClaro";258,6;71,4;0;0,323
"9108";"2008-12-14";"sistemaRioGrande";191,1;33,5;0,2;0,763
"9109";"2008-12-15";"sistemaAltoTiete";187,5;71,6;0,1;0,392
"9110";"2008-12-15";"sistemaCantareira";222,5;54,7;5,6;0,474
"9111";"2008-12-15";"sistemaCotia";176,2;37,6;0;0,738
"9112";"2008-12-15";"sistemaGuarapiranga";174,9;49,1;0,9;0,416
"9113";"2008-12-15";"sistemaRioClaro";258,6;71,4;0;0,323
"9114";"2008-12-15";"sistemaRioGrande";191,1;34;0,5;0,761
"9115";"2008-12-16";"sistemaAltoTiete";187,5;71,6;0;0,391
"9116";"2008-12-16";"sistemaCantareira";222,5;54,7;0,1;0,473
"9117";"2008-12-16";"sistemaCotia";176,2;37,8;0,2;0,736
"9118";"2008-12-16";"sistemaGuarapiranga";174,9;49,1;0;0,413
"9119";"2008-12-16";"sistemaRioClaro";258,6;72,5;1,1;0,316
"9120";"2008-12-16";"sistemaRioGrande";191,1;34,8;0,8;0,76
"9121";"2008-12-17";"sistemaAltoTiete";187,5;88,4;16,8;0,391
"9122";"2008-12-17";"sistemaCantareira";222,5;86,8;32,1;0,477
"9123";"2008-12-17";"sistemaCotia";176,2;50,8;13;0,738
"9124";"2008-12-17";"sistemaGuarapiranga";174,9;58,7;9,6;0,411
"9125";"2008-12-17";"sistemaRioClaro";258,6;89,1;16,6;0,317
"9126";"2008-12-17";"sistemaRioGrande";191,1;40;5,2;0,758
"9127";"2008-12-18";"sistemaAltoTiete";187,5;89,7;1,4;0,391
"9128";"2008-12-18";"sistemaCantareira";222,5;87,7;0,9;0,479
"9129";"2008-12-18";"sistemaCotia";176,2;61,8;11;0,738
"9130";"2008-12-18";"sistemaGuarapiranga";174,9;61,3;2,6;0,408
"9131";"2008-12-18";"sistemaRioClaro";258,6;94,3;5,2;0,32
"9132";"2008-12-18";"sistemaRioGrande";191,1;41,8;1,8;0,757
"9133";"2008-12-19";"sistemaAltoTiete";187,5;89,8;0,1;0,39
"9134";"2008-12-19";"sistemaCantareira";222,5;94,8;7,1;0,48
"9135";"2008-12-19";"sistemaCotia";176,2;62,2;0,4;0,738
"9136";"2008-12-19";"sistemaGuarapiranga";174,9;61,3;0;0,405
"9137";"2008-12-19";"sistemaRioClaro";258,6;96,2;1,9;0,322
"9138";"2008-12-19";"sistemaRioGrande";191,1;41,8;0;0,757
"9139";"2008-12-20";"sistemaAltoTiete";187,5;89,9;0,1;0,389
"9140";"2008-12-20";"sistemaCantareira";222,5;109,3;14,6;0,483
"9141";"2008-12-20";"sistemaCotia";176,2;62,2;0;0,738
"9142";"2008-12-20";"sistemaGuarapiranga";174,9;61,3;0;0,403
"9143";"2008-12-20";"sistemaRioClaro";258,6;96,8;0,6;0,321
"9144";"2008-12-20";"sistemaRioGrande";191,1;42,3;0,5;0,757
"9145";"2008-12-21";"sistemaAltoTiete";187,5;90,4;0,5;0,387
"9146";"2008-12-21";"sistemaCantareira";222,5;126,1;16,8;0,486
"9147";"2008-12-21";"sistemaCotia";176,2;62,4;0,2;0,734
"9148";"2008-12-21";"sistemaGuarapiranga";174,9;61,3;0;0,399
"9149";"2008-12-21";"sistemaRioClaro";258,6;97,2;0,4;0,319
"9150";"2008-12-21";"sistemaRioGrande";191,1;42,3;0;0,754
"9151";"2008-12-22";"sistemaAltoTiete";187,5;124,1;33,7;0,389
"9152";"2008-12-22";"sistemaCantareira";222,5;141,7;15,6;0,491
"9153";"2008-12-22";"sistemaCotia";176,2;65,6;3,2;0,734
"9154";"2008-12-22";"sistemaGuarapiranga";174,9;63,9;2,6;0,399
"9155";"2008-12-22";"sistemaRioClaro";258,6;99;1,8;0,316
"9156";"2008-12-22";"sistemaRioGrande";191,1;42,8;0,5;0,75
"9157";"2008-12-23";"sistemaAltoTiete";187,5;135,1;11;0,391
"9158";"2008-12-23";"sistemaCantareira";222,5;145,7;3,9;0,495
"9159";"2008-12-23";"sistemaCotia";176,2;68,2;2,6;0,736
"9160";"2008-12-23";"sistemaGuarapiranga";174,9;70,1;6,2;0,409
"9161";"2008-12-23";"sistemaRioClaro";258,6;100;1;0,313
"9162";"2008-12-23";"sistemaRioGrande";191,1;58;15,2;0,753
"9163";"2008-12-24";"sistemaAltoTiete";187,5;139,9;4,8;0,395
"9164";"2008-12-24";"sistemaCantareira";222,5;149;3,3;0,496
"9165";"2008-12-24";"sistemaCotia";176,2;76,6;8,4;0,734
"9166";"2008-12-24";"sistemaGuarapiranga";174,9;70,1;0;0,408
"9167";"2008-12-24";"sistemaRioClaro";258,6;100;0;0,312
"9168";"2008-12-24";"sistemaRioGrande";191,1;58;0;0,747
"9169";"2008-12-25";"sistemaAltoTiete";187,5;181,1;41,2;0,402
"9170";"2008-12-25";"sistemaCantareira";222,5;162,1;13,1;0,498
"9171";"2008-12-25";"sistemaCotia";176,2;99,4;22,8;0,743
"9172";"2008-12-25";"sistemaGuarapiranga";174,9;135,3;65,2;0,434
"9173";"2008-12-25";"sistemaRioClaro";258,6;133,4;33,4;0,311
"9174";"2008-12-25";"sistemaRioGrande";191,1;74,8;16,8;0,753
"9175";"2008-12-26";"sistemaAltoTiete";187,5;199,1;18;0,409
"9176";"2008-12-26";"sistemaCantareira";222,5;170,1;7,9;0,502
"9177";"2008-12-26";"sistemaCotia";176,2;111,2;11,8;0,759
"9178";"2008-12-26";"sistemaGuarapiranga";174,9;139,5;4,2;0,449
"9179";"2008-12-26";"sistemaRioClaro";258,6;139,9;6,5;0,313
"9180";"2008-12-26";"sistemaRioGrande";191,1;92,8;18;0,757
"9181";"2008-12-27";"sistemaAltoTiete";187,5;215,7;16,6;0,419
"9182";"2008-12-27";"sistemaCantareira";222,5;171,1;1,1;0,503
"9183";"2008-12-27";"sistemaCotia";176,2;111,2;0;0,765
"9184";"2008-12-27";"sistemaGuarapiranga";174,9;139,5;0;0,461
"9185";"2008-12-27";"sistemaRioClaro";258,6;213,1;73,2;0,376
"9186";"2008-12-27";"sistemaRioGrande";191,1;96,8;4;0,766
"9187";"2008-12-28";"sistemaAltoTiete";187,5;216,2;0,5;0,426
"9188";"2008-12-28";"sistemaCantareira";222,5;171,2;0,1;0,505
"9189";"2008-12-28";"sistemaCotia";176,2;111,2;0;0,765
"9190";"2008-12-28";"sistemaGuarapiranga";174,9;139,5;0;0,469
"9191";"2008-12-28";"sistemaRioClaro";258,6;214,3;1,2;0,38
"9192";"2008-12-28";"sistemaRioGrande";191,1;96,8;0;0,773
"9193";"2008-12-29";"sistemaAltoTiete";187,5;216,2;0;0,428
"9194";"2008-12-29";"sistemaCantareira";222,5;171,2;0,1;0,506
"9195";"2008-12-29";"sistemaCotia";176,2;111,4;0,2;0,767
"9196";"2008-12-29";"sistemaGuarapiranga";174,9;139,5;0;0,47
"9197";"2008-12-29";"sistemaRioClaro";258,6;214,3;0;0,382
"9198";"2008-12-29";"sistemaRioGrande";191,1;96,8;0;0,773
"9199";"2008-12-30";"sistemaAltoTiete";187,5;216,2;0,1;0,428
"9200";"2008-12-30";"sistemaCantareira";222,5;171,2;0;0,506
"9201";"2008-12-30";"sistemaCotia";176,2;111,4;0;0,768
"9202";"2008-12-30";"sistemaGuarapiranga";174,9;139,5;0;0,473
"9203";"2008-12-30";"sistemaRioClaro";258,6;214,3;0;0,383
"9204";"2008-12-30";"sistemaRioGrande";191,1;96,8;0;0,771
"9205";"2008-12-31";"sistemaAltoTiete";187,5;216,3;0;0,427
"9206";"2008-12-31";"sistemaCantareira";222,5;171,2;0;0,506
"9207";"2008-12-31";"sistemaCotia";176,2;111,6;0,2;0,765
"9208";"2008-12-31";"sistemaGuarapiranga";174,9;139,5;0;0,471
"9209";"2008-12-31";"sistemaRioClaro";258,6;214,5;0,2;0,383
"9210";"2008-12-31";"sistemaRioGrande";191,1;97;0,2;0,77
"9211";"2009-01-01";"sistemaAltoTiete";245,1;0;0;0,426
"9212";"2009-01-01";"sistemaCantareira";255,9;34,2;34,2;0,511
"9213";"2009-01-01";"sistemaCotia";223,8;0,2;0,2;0,761
"9214";"2009-01-01";"sistemaGuarapiranga";225,7;0;0;0,47
"9215";"2009-01-01";"sistemaRioClaro";292,4;0,2;0,2;0,385
"9216";"2009-01-01";"sistemaRioGrande";235,8;0;0;0,769
"9217";"2009-01-02";"sistemaAltoTiete";245,1;41,5;41,5;0,431
"9218";"2009-01-02";"sistemaCantareira";255,9;36,4;2,3;0,513
"9219";"2009-01-02";"sistemaCotia";223,8;13,4;13,2;0,763
"9220";"2009-01-02";"sistemaGuarapiranga";225,7;37,4;37,4;0,482
"9221";"2009-01-02";"sistemaRioClaro";292,4;10;9,8;0,387
"9222";"2009-01-02";"sistemaRioGrande";235,8;6,8;6,8;0,774
"9223";"2009-01-03";"sistemaAltoTiete";245,1;50,8;9,3;0,435
"9224";"2009-01-03";"sistemaCantareira";255,9;59,2;22,7;0,517
"9225";"2009-01-03";"sistemaCotia";223,8;68,2;54,8;0,8
"9226";"2009-01-03";"sistemaGuarapiranga";225,7;45,4;8;0,486
"9227";"2009-01-03";"sistemaRioClaro";292,4;19,3;9,3;0,39
"9228";"2009-01-03";"sistemaRioGrande";235,8;26,6;19,8;0,785
"9229";"2009-01-04";"sistemaAltoTiete";245,1;54,4;3,6;0,437
"9230";"2009-01-04";"sistemaCantareira";255,9;74,3;15,1;0,52
"9231";"2009-01-04";"sistemaCotia";223,8;74,2;6;0,816
"9232";"2009-01-04";"sistemaGuarapiranga";225,7;48,8;3,4;0,491
"9233";"2009-01-04";"sistemaRioClaro";292,4;34,7;15,4;0,395
"9234";"2009-01-04";"sistemaRioGrande";235,8;33,4;6,8;0,785
"9235";"2009-01-05";"sistemaAltoTiete";245,1;57,4;3;0,439
"9236";"2009-01-05";"sistemaCantareira";255,9;76,1;1,8;0,524
"9237";"2009-01-05";"sistemaCotia";223,8;76,2;2;0,826
"9238";"2009-01-05";"sistemaGuarapiranga";225,7;48,8;0;0,495
"9239";"2009-01-05";"sistemaRioClaro";292,4;68,5;33,8;0,422
"9240";"2009-01-05";"sistemaRioGrande";235,8;38,4;5;0,791
"9241";"2009-01-06";"sistemaAltoTiete";245,1;58;0,6;0,44
"9242";"2009-01-06";"sistemaCantareira";255,9;76,2;0,2;0,527
"9243";"2009-01-06";"sistemaCotia";223,8;76,4;0,2;0,832
"9244";"2009-01-06";"sistemaGuarapiranga";225,7;48,8;0;0,494
"9245";"2009-01-06";"sistemaRioClaro";292,4;74,1;5,6;0,432
"9246";"2009-01-06";"sistemaRioGrande";235,8;41,6;3,2;0,796
"9247";"2009-01-07";"sistemaAltoTiete";245,1;58,2;0,2;0,44
"9248";"2009-01-07";"sistemaCantareira";255,9;78,7;2,5;0,529
"9249";"2009-01-07";"sistemaCotia";223,8;76,4;0;0,834
"9250";"2009-01-07";"sistemaGuarapiranga";225,7;48,8;0;0,499
"9251";"2009-01-07";"sistemaRioClaro";292,4;80,1;6;0,435
"9252";"2009-01-07";"sistemaRioGrande";235,8;41,6;0;0,798
"9253";"2009-01-08";"sistemaAltoTiete";245,1;58,6;0,4;0,441
"9254";"2009-01-08";"sistemaCantareira";255,9;82,7;4;0,53
"9255";"2009-01-08";"sistemaCotia";223,8;76,4;0;0,836
"9256";"2009-01-08";"sistemaGuarapiranga";225,7;48,8;0;0,496
"9257";"2009-01-08";"sistemaRioClaro";292,4;80,2;0,1;0,437
"9258";"2009-01-08";"sistemaRioGrande";235,8;41,6;0;0,796
"9259";"2009-01-09";"sistemaAltoTiete";245,1;58,7;0,1;0,44
"9260";"2009-01-09";"sistemaCantareira";255,9;82,7;0;0,531
"9261";"2009-01-09";"sistemaCotia";223,8;86,2;9,8;0,838
"9262";"2009-01-09";"sistemaGuarapiranga";225,7;49;0,2;0,496
"9263";"2009-01-09";"sistemaRioClaro";292,4;80,4;0,2;0,439
"9264";"2009-01-09";"sistemaRioGrande";235,8;41,8;0,2;0,796
"9265";"2009-01-10";"sistemaAltoTiete";245,1;65,8;7,2;0,439
"9266";"2009-01-10";"sistemaCantareira";255,9;104,9;22,2;0,533
"9267";"2009-01-10";"sistemaCotia";223,8;86,2;0;0,836
"9268";"2009-01-10";"sistemaGuarapiranga";225,7;49;0;0,495
"9269";"2009-01-10";"sistemaRioClaro";292,4;103,4;23;0,44
"9270";"2009-01-10";"sistemaRioGrande";235,8;41,8;0;0,793
"9271";"2009-01-11";"sistemaAltoTiete";245,1;65,9;0;0,439
"9272";"2009-01-11";"sistemaCantareira";255,9;108,6;3,6;0,537
"9273";"2009-01-11";"sistemaCotia";223,8;86,2;0;0,836
"9274";"2009-01-11";"sistemaGuarapiranga";225,7;50,4;1,4;0,495
"9275";"2009-01-11";"sistemaRioClaro";292,4;103,6;0,2;0,441
"9276";"2009-01-11";"sistemaRioGrande";235,8;42,6;0,8;0,795
"9277";"2009-01-12";"sistemaAltoTiete";245,1;65,9;0;0,438
"9278";"2009-01-12";"sistemaCantareira";255,9;108,6;0;0,538
"9279";"2009-01-12";"sistemaCotia";223,8;86,2;0;0,836
"9280";"2009-01-12";"sistemaGuarapiranga";225,7;50,4;0;0,498
"9281";"2009-01-12";"sistemaRioClaro";292,4;103,6;0;0,442
"9282";"2009-01-12";"sistemaRioGrande";235,8;42,6;0;0,793
"9283";"2009-01-13";"sistemaAltoTiete";245,1;66;0,1;0,436
"9284";"2009-01-13";"sistemaCantareira";255,9;108,6;0;0,538
"9285";"2009-01-13";"sistemaCotia";223,8;86,2;0;0,836
"9286";"2009-01-13";"sistemaGuarapiranga";225,7;50,4;0;0,494
"9287";"2009-01-13";"sistemaRioClaro";292,4;103,6;0;0,442
"9288";"2009-01-13";"sistemaRioGrande";235,8;43,1;0,5;0,791
"9289";"2009-01-14";"sistemaAltoTiete";245,1;73,2;7,2;0,436
"9290";"2009-01-14";"sistemaCantareira";255,9;114,7;6,1;0,538
"9291";"2009-01-14";"sistemaCotia";223,8;116,2;30;0,855
"9292";"2009-01-14";"sistemaGuarapiranga";225,7;71,4;21;0,504
"9293";"2009-01-14";"sistemaRioClaro";292,4;110,6;7;0,444
"9294";"2009-01-14";"sistemaRioGrande";235,8;55,6;12,5;0,795
"9295";"2009-01-15";"sistemaAltoTiete";245,1;108;34,8;0,438
"9296";"2009-01-15";"sistemaCantareira";255,9;146;31,3;0,542
"9297";"2009-01-15";"sistemaCotia";223,8;129,8;13,6;0,873
"9298";"2009-01-15";"sistemaGuarapiranga";225,7;98,2;26,8;0,516
"9299";"2009-01-15";"sistemaRioClaro";292,4;142,3;31,7;0,451
